Filename Index Temperature Position
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T00-20-01_0078.fits 75 8.11 25336
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T00-21-08_0079.fits 76 8.11 25336
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T00-22-21_0080.fits 77 8.11 25336
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T00-23-26_0081.fits 78 8.11 25336
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T00-24-39_0082.fits 79 7.98 25336
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T00-25-51_0083.fits 80 7.98 25336
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T00-26-56_0084.fits 81 7.98 25336
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T00-28-00_0085.fits 82 7.98 25336
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-25-17_0086.fits 83 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-26-22_0087.fits 84 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-27-26_0088.fits 85 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-28-40_0089.fits 86 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-29-45_0090.fits 87 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-30-52_0091.fits 88 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-32-05_0092.fits 89 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-33-12_0093.fits 90 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-34-18_0094.fits 91 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-35-33_0095.fits 92 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-36-43_0096.fits 93 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-37-48_0097.fits 94 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-39-04_0098.fits 95 5.92 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-40-10_0099.fits 96 5.92 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-41-15_0100.fits 97 5.92 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-42-28_0101.fits 98 5.92 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-43-32_0102.fits 99 5.92 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-44-37_0103.fits 100 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-45-50_0104.fits 101 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-46-55_0105.fits 102 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-48-00_0106.fits 103 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-49-13_0107.fits 104 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-50-18_0108.fits 105 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-51-22_0109.fits 106 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-52-37_0110.fits 107 6.03 25304
