1.0000000000, 5.05219
2.0000000000, 4.96247
3.0000000000, 5.05535
4.0000000000, 5.16278
5.0000000000, 4.97759
6.0000000000, 5.22463
7.0000000000, 5.22254
8.0000000000, 5.15879
9.0000000000, 5.6631
10.0000000000, 5.65279
11.0000000000, 5.43842
12.0000000000, 5.37362
13.0000000000, 5.33255
14.0000000000, 5.44303
15.0000000000, 5.60838
16.0000000000, 5.55075
17.0000000000, 6.03256
18.0000000000, 5.95308
19.0000000000, 5.73674
20.0000000000, 5.57978
21.0000000000, 6.88779
22.0000000000, 5.8156
23.0000000000, 5.88061
24.0000000000, 5.71751
25.0000000000, 5.79645
26.0000000000, 5.77111
27.0000000000, 5.9818
28.0000000000, 5.82655
29.0000000000, 5.54223
30.0000000000, 5.50744
31.0000000000, 5.69326
32.0000000000, 5.48785
33.0000000000, 5.72865
34.0000000000, 5.80229
35.0000000000, 5.64843
36.0000000000, 5.69586
37.0000000000, 5.6053
38.0000000000, 5.66396
39.0000000000, 5.65001
40.0000000000, 5.6902
41.0000000000, 5.7085
42.0000000000, 5.73405
43.0000000000, 5.91661
44.0000000000, 5.72458
45.0000000000, 6.08084
46.0000000000, 5.78003
47.0000000000, 5.91935
48.0000000000, 5.89755
49.0000000000, 6.08232
50.0000000000, 5.92503
51.0000000000, 5.96683
52.0000000000, 5.98863
53.0000000000, 6.05374
54.0000000000, 6.14028
55.0000000000, 6.29571
56.0000000000, 6.10447
57.0000000000, 6.29359
58.0000000000, 6.26406
59.0000000000, 6.43322
60.0000000000, 6.28397
61.0000000000, 6.59019
62.0000000000, 6.38952
63.0000000000, 6.38142
64.0000000000, 6.56727
65.0000000000, 6.44343
66.0000000000, 6.76286
67.0000000000, 6.46777
68.0000000000, 6.55927
69.0000000000, 6.60471
70.0000000000, 6.76254
71.0000000000, 6.5667
72.0000000000, 6.46087
73.0000000000, 6.74504
74.0000000000, 6.61665
75.0000000000, 6.65516
76.0000000000, 6.63398
77.0000000000, 6.76952
78.0000000000, 6.65045
79.0000000000, 6.91081
80.0000000000, 6.72865
81.0000000000, 6.87459
82.0000000000, 6.70893
83.0000000000, 6.58228
84.0000000000, 6.69724
85.0000000000, 6.79363
86.0000000000, 6.76927
87.0000000000, 6.69633
88.0000000000, 6.75158
89.0000000000, 6.89018
90.0000000000, 6.74161
91.0000000000, 6.74354
92.0000000000, 6.7626
93.0000000000, 6.78368
94.0000000000, 6.85038
95.0000000000, 6.89207
96.0000000000, 6.76984
97.0000000000, 6.82584
98.0000000000, 6.93268
99.0000000000, 7.12797
100.0000000000, 6.88452
101.0000000000, 7.05481
102.0000000000, 7.01783
103.0000000000, 6.83884
104.0000000000, 6.82831
105.0000000000, 6.91923
106.0000000000, 6.97177
107.0000000000, 6.94933
108.0000000000, 7.01438
109.0000000000, 6.98726
110.0000000000, 6.9644
111.0000000000, 7.12645
112.0000000000, 7.01918
113.0000000000, 6.93554
114.0000000000, 6.98909
115.0000000000, 6.96841
116.0000000000, 6.93036
117.0000000000, 6.98436
118.0000000000, 6.99578
119.0000000000, 7.0488
120.0000000000, 7.00923
121.0000000000, 7.11087
122.0000000000, 7.8241
123.0000000000, 7.1944
124.0000000000, 7.1037
125.0000000000, 7.05113
126.0000000000, 7.09191
127.0000000000, 7.10719
128.0000000000, 7.19803
129.0000000000, 7.22673
130.0000000000, 7.14368
131.0000000000, 7.16639
132.0000000000, 7.22376
133.0000000000, 7.28843
134.0000000000, 7.34865
135.0000000000, 7.2173
136.0000000000, 7.0514
137.0000000000, 7.25002
138.0000000000, 7.10638
139.0000000000, 7.18941
140.0000000000, 7.07801
141.0000000000, 7.1034
142.0000000000, 7.18632
143.0000000000, 7.12296
144.0000000000, 7.10309
145.0000000000, 7.21438
146.0000000000, 7.34279
147.0000000000, 7.29369
148.0000000000, 7.21779
149.0000000000, 7.37309
150.0000000000, 7.14612
151.0000000000, 7.19784
152.0000000000, 7.18176
153.0000000000, 7.30684
154.0000000000, 7.15496
155.0000000000, 7.34224
156.0000000000, 7.1718
157.0000000000, 7.43865
158.0000000000, 7.10155
159.0000000000, 7.07744
160.0000000000, 7.216
161.0000000000, 7.07171
162.0000000000, 7.43065
163.0000000000, 7.25464
164.0000000000, 7.15233
165.0000000000, 7.26182
166.0000000000, 7.3217
167.0000000000, 7.17053
168.0000000000, 7.18228
169.0000000000, 7.16677
170.0000000000, 7.18858
171.0000000000, 7.30581
172.0000000000, 7.29802
