1.0000000000, 3.21345
2.0000000000, 3.76828
3.0000000000, 3.36125
4.0000000000, 3.43661
5.0000000000, 3.30299
6.0000000000, 3.4675
7.0000000000, 3.27796
8.0000000000, 3.29417
9.0000000000, 3.34588
10.0000000000, 3.3802
11.0000000000, 3.50061
12.0000000000, 3.49758
13.0000000000, 3.36387
14.0000000000, 3.6998
15.0000000000, 3.49144
16.0000000000, 3.64107
17.0000000000, 3.96745
18.0000000000, 3.66274
19.0000000000, 3.80471
20.0000000000, 3.7079
21.0000000000, 3.8671
22.0000000000, 3.70097
23.0000000000, 3.60675
24.0000000000, 3.80294
25.0000000000, 3.81236
26.0000000000, 3.97827
27.0000000000, 3.82847
28.0000000000, 3.27917
29.0000000000, 3.42555
30.0000000000, 3.65469
31.0000000000, 3.44876
32.0000000000, 3.52359
33.0000000000, 3.19018
34.0000000000, 3.59272
35.0000000000, 3.57799
36.0000000000, 3.45543
37.0000000000, 3.33907
38.0000000000, 3.553
39.0000000000, 3.2198
40.0000000000, 3.21762
41.0000000000, 3.40666
42.0000000000, 3.42719
43.0000000000, 3.42325
44.0000000000, 3.27455
45.0000000000, 3.29784
46.0000000000, 3.09832
47.0000000000, 3.13853
48.0000000000, 3.17973
49.0000000000, 3.22747
50.0000000000, 3.23636
51.0000000000, 3.22856
52.0000000000, 2.8879
53.0000000000, 3.23358
54.0000000000, 2.99924
55.0000000000, 3.21778
56.0000000000, 2.70817
57.0000000000, 2.72686
58.0000000000, 2.84315
59.0000000000, 3.09502
60.0000000000, 2.88097
61.0000000000, 2.99005
62.0000000000, 3.86706
63.0000000000, 2.77168
64.0000000000, 2.76019
65.0000000000, 2.78879
66.0000000000, 3.12902
67.0000000000, 3.00642
68.0000000000, 3.37016
69.0000000000, 3.23679
70.0000000000, 2.71926
71.0000000000, 3.0365
72.0000000000, 2.65305
73.0000000000, 2.79608
74.0000000000, 2.82708
75.0000000000, 2.71537
76.0000000000, 2.98002
77.0000000000, 3.0153
78.0000000000, 2.74447
79.0000000000, 2.76269
80.0000000000, 2.76016
81.0000000000, 2.79494
82.0000000000, 2.70946
83.0000000000, 2.93565
84.0000000000, 2.92866
85.0000000000, 2.75832
86.0000000000, 2.77129
87.0000000000, 2.67089
88.0000000000, 2.75347
89.0000000000, 2.99752
90.0000000000, 3.2402
91.0000000000, 2.83673
92.0000000000, 2.89362
93.0000000000, 3.1974
94.0000000000, 3.07846
95.0000000000, 2.67081
96.0000000000, 2.78939
97.0000000000, 2.5977
98.0000000000, 2.78686
99.0000000000, 2.75489
100.0000000000, 3.04517
101.0000000000, 2.85677
102.0000000000, 2.84531
103.0000000000, 2.74458
104.0000000000, 2.88168
105.0000000000, 3.00259
106.0000000000, 2.84897
107.0000000000, 2.91964
108.0000000000, 3.06493
109.0000000000, 3.06392
110.0000000000, 3.21677
111.0000000000, 2.93609
112.0000000000, 3.01833
113.0000000000, 2.82456
114.0000000000, 2.92466
115.0000000000, 3.5574
116.0000000000, 3.47706
117.0000000000, 3.67127
118.0000000000, 3.58157
119.0000000000, 3.41897
120.0000000000, 3.78072
121.0000000000, 3.34535
122.0000000000, 3.56016
123.0000000000, 3.5464
124.0000000000, 3.29847
125.0000000000, 3.82639
126.0000000000, 4.04241
127.0000000000, 4.11447
128.0000000000, 3.56735
129.0000000000, 3.39035
130.0000000000, 4.1845
131.0000000000, 4.08001
132.0000000000, 3.40918
133.0000000000, 4.58453
134.0000000000, 4.6821
135.0000000000, 3.79673
136.0000000000, 3.11222
137.0000000000, 3.20098
138.0000000000, 3.99312
139.0000000000, 4.4402
140.0000000000, 6.71022
141.0000000000, 5.82199
142.0000000000, 6.86478
143.0000000000, 5.30213
144.0000000000, 4.24454
