1.0000000000, 55
2.0000000000, 55
3.0000000000, 55
4.0000000000, 50
5.0000000000, 49
6.0000000000, 39
7.0000000000, 33
8.0000000000, 33
9.0000000000, 38
10.0000000000, 51
11.0000000000, 51
12.0000000000, 50
13.0000000000, 50
14.0000000000, 46
15.0000000000, 49
16.0000000000, 52
17.0000000000, 58
18.0000000000, 61
19.0000000000, 63
20.0000000000, 68
21.0000000000, 77
22.0000000000, 67
23.0000000000, 73
24.0000000000, 71
25.0000000000, 75
26.0000000000, 70
27.0000000000, 75
28.0000000000, 73
29.0000000000, 71
30.0000000000, 65
31.0000000000, 69
32.0000000000, 69
33.0000000000, 62
34.0000000000, 60
35.0000000000, 57
36.0000000000, 57
37.0000000000, 56
38.0000000000, 56
39.0000000000, 55
40.0000000000, 45
41.0000000000, 38
42.0000000000, 37
43.0000000000, 42
44.0000000000, 38
45.0000000000, 35
46.0000000000, 31
47.0000000000, 34
48.0000000000, 39
49.0000000000, 44
50.0000000000, 45
51.0000000000, 53
52.0000000000, 51
53.0000000000, 59
54.0000000000, 57
55.0000000000, 60
56.0000000000, 61
57.0000000000, 61
58.0000000000, 61
59.0000000000, 60
60.0000000000, 57
61.0000000000, 63
62.0000000000, 59
63.0000000000, 61
64.0000000000, 59
65.0000000000, 57
66.0000000000, 55
67.0000000000, 51
68.0000000000, 51
69.0000000000, 54
70.0000000000, 54
71.0000000000, 48
72.0000000000, 46
73.0000000000, 45
74.0000000000, 43
75.0000000000, 43
76.0000000000, 40
77.0000000000, 37
78.0000000000, 39
79.0000000000, 35
80.0000000000, 39
81.0000000000, 32
82.0000000000, 33
83.0000000000, 35
84.0000000000, 34
85.0000000000, 35
86.0000000000, 44
87.0000000000, 43
88.0000000000, 42
89.0000000000, 46
90.0000000000, 42
91.0000000000, 36
92.0000000000, 39
93.0000000000, 41
94.0000000000, 41
95.0000000000, 41
96.0000000000, 43
97.0000000000, 45
98.0000000000, 40
99.0000000000, 36
100.0000000000, 35
101.0000000000, 39
102.0000000000, 39
103.0000000000, 43
104.0000000000, 45
105.0000000000, 37
106.0000000000, 38
107.0000000000, 34
108.0000000000, 31
109.0000000000, 35
110.0000000000, 35
111.0000000000, 29
112.0000000000, 28
113.0000000000, 23
114.0000000000, 31
115.0000000000, 21
116.0000000000, 15
117.0000000000, 13
118.0000000000, 13
119.0000000000, 12
120.0000000000, 14
121.0000000000, 11
122.0000000000, 12
123.0000000000, 13
124.0000000000, 12
125.0000000000, 12
126.0000000000, 13
127.0000000000, 11
128.0000000000, 10
129.0000000000, 10
130.0000000000, 10
131.0000000000, 10
132.0000000000, 10
133.0000000000, 11
134.0000000000, 10
135.0000000000, 11
136.0000000000, 15
137.0000000000, 13
138.0000000000, 13
139.0000000000, 11
140.0000000000, 15
141.0000000000, 14
142.0000000000, 11
143.0000000000, 10
144.0000000000, 10
145.0000000000, 11
146.0000000000, 10
147.0000000000, 10
148.0000000000, 11
149.0000000000, 11
150.0000000000, 10
151.0000000000, 10
