filename,index,temperature,position
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-37-47_0001.fits,1,7.75,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-38-54_0002.fits,2,7.75,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-40-00_0003.fits,3,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-41-14_0004.fits,4,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-42-24_0005.fits,5,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-43-29_0006.fits,6,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-44-41_0007.fits,7,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-45-46_0008.fits,8,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-46-59_0009.fits,9,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-48-12_0010.fits,10,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-49-24_0011.fits,11,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-50-29_0012.fits,12,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-51-42_0013.fits,13,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-52-47_0014.fits,14,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-53-51_0015.fits,15,7.75,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-55-05_0016.fits,16,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-56-09_0017.fits,17,7.75,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-57-14_0018.fits,18,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-58-26_0019.fits,19,7.64,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T00-59-32_0020.fits,20,7.53,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-00-37_0021.fits,21,7.42,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-01-50_0022.fits,22,7.42,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-02-55_0023.fits,23,7.30,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-03-59_0024.fits,24,7.42,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-05-12_0025.fits,25,7.30,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-06-16_0026.fits,26,7.30,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-07-21_0027.fits,27,7.30,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-08-34_0028.fits,28,7.30,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-09-43_0029.fits,29,7.30,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-10-47_0030.fits,30,7.30,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-11-59_0031.fits,31,7.30,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-13-03_0032.fits,32,7.31,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-14-07_0033.fits,33,7.31,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-15-20_0034.fits,34,7.20,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-16-25_0035.fits,35,7.20,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-17-29_0036.fits,36,7.20,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-18-42_0037.fits,37,7.20,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-19-47_0038.fits,38,7.20,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-20-51_0039.fits,39,7.20,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-22-08_0040.fits,40,7.20,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-23-13_0041.fits,41,7.20,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-24-17_0042.fits,42,7.09,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-25-30_0043.fits,43,7.09,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-26-34_0044.fits,44,6.99,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-27-38_0045.fits,45,6.99,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-28-53_0046.fits,46,6.88,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-29-58_0047.fits,47,6.88,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-31-03_0048.fits,48,6.88,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-32-15_0049.fits,49,6.88,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-33-20_0050.fits,50,6.88,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-34-26_0051.fits,51,6.88,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-35-38_0052.fits,52,7.00,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-36-43_0053.fits,53,6.89,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-37-47_0054.fits,54,7.00,25316
/camera/camera/M_12/lights/M_12_Light_Optolong_UVIR_60_secs_2023-05-03T01-39-00_0055.fits,55,7.00,25316
